id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,cancellation_policy,amenities
9858437,Cozy apartment,7772875,Ana,,East Boston,42.38216086,-71.02883782,Entire home/apt,5,1,2,2,145,300,75.00,2,25,8/30/16,4.21,2,146,strict,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
8514932,Summer in East Boston,37344176,Khuyáº¿n,,East Boston,42.3662254,-71.03729354,Private room,2,1,1,1,115,,10.00,2,20,7/24/16,1.77,2,93,flexible,"{Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}"
12971157,Charming & cozy 1 bedroom ( 2beds),48108655,Fatoumata,,East Boston,42.36959472,-71.0399765,Private room,2,1,1,2,65,150,,2,2,8/5/16,0.64,1,0,flexible,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,""Hair Dryer""}"
7482338,Comfy room b/t Airport & Downtown!,37882842,Joe And Patty,,East Boston,42.37615402,-71.03819742,Private room,2,1,1,1,83,,15.00,2,51,8/23/16,3.76,1,269,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}"
5990808,City and Harbor views,10545148,Perla,,East Boston,42.36479683,-71.03031285,Entire home/apt,4,1,2,3,189,250,50.00,2,39,8/19/16,2.44,1,117,strict,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}"
12233043,Airbnb Apartment Hostel #5,25938928,Ricardo,,East Boston,42.36893354,-71.03871042,Entire home/apt,2,2,1,1,60,,,2,37,8/29/16,7.3,7,77,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13874533,Studio w/Parking/TV/Wifi/MiniFridge,45993690,Daniel,,East Boston,42.37565866,-71.03266073,Entire home/apt,2,1,1,1,133,,20.00,2,9,9/5/16,7.11,1,338,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}"
13969217,Eagle Hill Cozy Apartment,24273802,Eris,,East Boston,42.38137918,-71.0395257,Entire home/apt,3,1,1,2,128,100,35.00,2,3,8/28/16,2.09,1,66,strict,"{Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}"
13100828,Spacious 1bdr on the water,8739837,Ada,,East Boston,42.36913651,-71.04094378,Entire home/apt,2,1,1,1,130,,,2,13,8/22/16,3.9,1,89,flexible,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,""Hair Dryer""}"
10233104,Airbnb Apartment Hostel #1,25938928,Ricardo,,East Boston,42.36856642,-71.04089839,Entire home/apt,2,2,1,1,60,,,2,35,9/2/16,5.61,7,74,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
12051674,Amazing Harbor View w/Private Deck,5618949,Alan,,East Boston,42.36485174,-71.03016542,Entire home/apt,5,1,1,2,144,100,40.00,2,13,8/23/16,2.5,11,345,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
1042420,"Walk to T,Beach,Gd eats, 5 rooms",5715872,Joan,,East Boston,42.38362468,-71.02023226,Entire home/apt,3,1,2,2,112,185,50.00,2,52,9/1/16,1.34,1,301,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}"
14344516,A Beautiful and Luxurious Apartment in Boston,87858249,Sulaiman,,East Boston,42.37109354,-71.04210764,Entire home/apt,4,1,2,2,149,,39.00,2,0,,,1,17,strict,"{""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,""Laptop Friendly Workspace""}"
7035556,Harborside Home Next 2 Logan/Train/Historic Boston,15589117,Linda & Theresa,,East Boston,42.36382706,-71.02930344,Entire home/apt,2,1,1,1,150,300,75.00,2,16,8/28/16,1.14,1,177,strict,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
13613562,Harbor View 1BR Private Deck Near Airport & Trains,5618949,Alan,,East Boston,42.36511218,-71.03151329,Entire home/apt,5,1,1,2,174,100,40.00,2,3,8/8/16,2.05,11,358,strict,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Essentials,Shampoo,Hangers}"
10524612,Sunny 2/1 Modern Condo Near Subway,3594203,Shawn,,East Boston,42.36996541,-71.0398749,Entire home/apt,4,1,2,2,99,300,99.00,2,23,8/22/16,3.37,8,315,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
12604733,1 Bd On Water close to Logan,18202088,Beantown Suites,,East Boston,42.36670232,-71.04192446,Entire home/apt,2,1,0,1,199,,50.00,2,1,5/3/16,0.23,17,350,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Hangers,Iron,""Laptop Friendly Workspace""}"
7178893,Modern condo close to downtown,19646638,Boyd,,East Boston,42.38160866,-71.03492188,Entire home/apt,4,1,2,2,124,500,60.00,2,9,4/4/16,0.75,1,22,flexible,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}"
5478135,City living near the beach!,13595892,Elizabeth,,East Boston,42.38363706,-71.00009992,Entire home/apt,4,1,2,2,195,,45.00,2,17,8/16/16,3.59,1,121,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
9390951,Center is never closer Estie-Boston,37344176,Khuyáº¿n,,East Boston,42.36670993,-71.03712593,Private room,2,1,1,1,125,,,2,1,4/19/16,0.21,2,0,flexible,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo,Iron}"
1051482,Andromeda Houseboat - Free Parking!,5291968,Ryan,,East Boston,42.38154191,-71.03806232,Entire home/apt,6,1,2,4,275,,139.00,2,29,8/15/16,0.72,4,248,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}"
12699603,Large Urban Oasis close to beach!,69028974,Christine,,East Boston,42.38366041,-71.00026054,Entire home/apt,4,2,2,2,225,,,2,2,5/24/16,0.52,1,0,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
3802530,Modern Condo 2.6 miles from Airport,18752830,Sergei,,East Boston,42.38736001,-71.01041902,Entire home/apt,4,1,1,2,150,,,2,9,5/25/15,0.36,1,0,moderate,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}"
1066767,"Lyra - Free parking, heated!",5291968,Ryan,,East Boston,42.38368489,-71.03808076,Entire home/apt,6,1,2,4,275,,139.00,2,17,8/12/16,1.46,4,358,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}"
14844149,Beautiful private room near airport,9721496,Heather,,East Boston,42.37887544,-71.02910228,Private room,1,1,1,1,98,,,2,0,,,1,363,flexible,"{TV,""Wireless Internet"",Kitchen,Heating,Shampoo,Hangers,""Laptop Friendly Workspace""}"
1541166,Beautiful Studio 15 min to Downtown,552418,Vanya,,Charlestown,42.38159418,-71.07891531,Entire home/apt,2,1,0,1,143,200,,2,16,7/4/16,0.45,1,251,moderate,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in""}"
8454985,Modern Navy Yard Apartment,15151322,Jianmin,,Charlestown,42.37663435,-71.05237883,Entire home/apt,3,1,2,2,225,150,50.00,2,7,8/7/16,0.59,1,160,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
77681,Waterfall Room: Bunker Hill B&B,416912,Christiane,,Charlestown,42.37853325,-71.06176887,Private room,2,1,1,1,160,,,2,21,7/4/16,0.35,2,363,strict,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer}"
29765,"Luxury suite, Moroccan furnishings",128280,Elizabeth,,Charlestown,42.37833822,-71.06662682,Entire home/apt,2,1,1,1,295,,25.00,2,90,3/15/16,1.17,3,269,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
14660635,Navy Yard Retreat,5190148,Ashley,,Charlestown,42.37660329,-71.05380183,Entire home/apt,2,1,1,1,250,,,2,0,,,1,59,flexible,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
1587540,Cozy House on Bunker Hill in Boston,2004732,Finola,,Charlestown,42.37889813,-71.06118226,Entire home/apt,4,1.5,3,3,299,,,2,26,7/4/16,0.92,1,14,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
7009774,Gorgeous Luxury Condo in Boston!,36747522,Shawn,,Charlestown,42.38382414,-71.06766904,Entire home/apt,6,3,3,3,599,,,2,0,,,1,0,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}"
14136509,The place to be!! - Room & bathroom in Charlestown,85308564,Kim,,Charlestown,42.38181092,-71.06597189,Private room,1,1.5,1,1,175,,,2,0,,,1,362,flexible,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
12432535,Cozy 1BR w/ private deck in historic Charlestown!,5934573,Greg,,Charlestown,42.38395795,-71.06771083,Entire home/apt,4,1,1,1,200,100,,2,7,9/5/16,2.84,1,73,moderate,"{TV,Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Laptop Friendly Workspace""}"
13414159,Amazing & convenient Charlestown Navy Yard Apt,76412054,Chorm,,Charlestown,42.37755837,-71.05133818,Entire home/apt,6,2,2,4,234,100,75.00,2,14,9/2/16,5.83,1,126,moderate,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}"
12825412,Charlestown 3 Bedroom Townhouse,69976103,Laurie,,Charlestown,42.37587128,-71.0575597,Entire home/apt,4,2.5,3,3,200,,,2,5,8/16/16,2,1,0,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}"
14594810,"Great city view, 1 bedroom!",90526463,Darren,,Charlestown,42.37999405,-71.0665246,Entire home/apt,2,1,1,1,249,,,2,0,,,1,88,flexible,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,""Hair Dryer"",Iron}"
3721095,"Unique 3 Bed, 2 Bath Apartment ",10477638,Robert,,Charlestown,42.38134841,-71.06190761,Entire home/apt,6,2,3,3,375,500,80.00,2,98,8/19/16,3.9,1,313,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
44205,Elegance at Salem Street Court,128280,Elizabeth,,Charlestown,42.37655111,-71.06676906,Entire home/apt,2,1,1,1,235,,25.00,2,76,8/29/16,1.04,3,264,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Breakfast,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
13163259,1 br / 1 ba in the heart of Charlestown,19174854,James,,Charlestown,42.37543954,-71.06413643,Entire home/apt,3,1,1,1,150,1000,,2,1,5/31/16,0.3,1,0,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
14013663,The Marble Room,3432624,Alex,,Charlestown,42.37508433,-71.05812701,Private room,2,1,1,1,195,250,25.00,2,0,,,4,57,moderate,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
5726250,Historic 3+br in Heart of Boston,29688938,Heather And Mike,,Charlestown,42.37994635,-71.06223271,Entire home/apt,6,4,4,5,325,300,50.00,2,18,8/29/16,1.26,1,296,strict,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}"
9132081,"Quaint, charming  brownstone",47565180,Jillian,,Charlestown,42.37700923,-71.06573514,Entire home/apt,6,1,2,2,158,,75.00,2,0,,,1,0,flexible,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""24-Hour Check-in""}"
6886946,"Sunny, Top Floor 2BR with Views",36088668,Christina,,Charlestown,42.38364153,-71.06878727,Entire home/apt,4,1,2,2,225,500,50.00,2,24,8/1/16,1.66,1,11,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
14537320,Beautifully Renovated Condo on Freedom Trail,78826692,Allie,,Charlestown,42.37202022,-71.06143988,Entire home/apt,3,1,1,1,210,,80.00,2,0,,,1,309,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron}"
8442940,Sunny house in historic district,3022224,Krishna,,Charlestown,42.37867758,-71.0633834,Entire home/apt,3,1,1,2,149,,25.00,2,60,8/20/16,5.2,1,7,flexible,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}"
708802,Boston / Charlestown Apartment,3648427,Gerard  And Marie,,Charlestown,42.37754964,-71.06280467,Entire home/apt,4,1,1,2,150,,,2,221,8/29/16,4.65,1,304,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}"
1658983,Walk Downtown! Freedom Trail Studio,8792144,Rachel,,Charlestown,42.37785542,-71.06279709,Entire home/apt,3,1,1,1,155,,,2,46,8/10/16,1.28,1,235,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
6000531,1 BR Brownstone Freedom Trail,1446735,Mike,,Charlestown,42.37415675,-71.06202513,Entire home/apt,3,1,1,2,249,,,2,4,8/12/16,0.27,1,8,strict,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""24-Hour Check-in""}"
13586128,Charlestown Penthouse 3 bedroom/ 2 baths,1444340,Will,,Charlestown,42.37465423,-71.05771054,Entire home/apt,6,2,3,3,315,500,125.00,2,1,7/16/16,0.56,24,332,strict,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
9900315,Uncommon Place (free parking!),724846,Kelly,,Charlestown,42.37394925,-71.06128123,Entire home/apt,4,1,1,1,150,,20.00,2,11,8/31/16,1.89,1,17,moderate,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
5719606,Stunning 2-Bed/2-Bath Townhouse in Historic Area,3432624,Alex,,Charlestown,42.3745555,-71.05977738,Entire home/apt,3,2,2,2,330,250,85.00,2,1,7/27/16,0.7,4,330,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}"
5620496,Beautiful City Rental,22842174,Carrie,,Charlestown,42.37816268,-71.06755657,Entire home/apt,4,1,2,3,165,95,50.00,2,10,7/27/16,0.71,1,87,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}"
82637,Nautical Room: Bunker Hill B&B,416912,Christiane,,Charlestown,42.3783338,-71.06181846,Private room,2,1,1,1,175,,,2,16,8/12/16,0.27,2,363,strict,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly""}"
3820516,Silk Road Room ,128280,Elizabeth,,Charlestown,42.37643549,-71.06535119,Private room,2,1,1,1,210,,25.00,2,2,9/21/15,0.11,3,252,strict,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Breakfast,Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
14501620,Charlestown Harbor Apartment,18202088,Beantown Suites,,Charlestown,42.37681268,-71.05375565,Entire home/apt,4,2,2,2,259,,100.00,2,0,,,17,68,moderate,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,Iron}"
7321217,Charlestown Penthouse w/ roof deck,38352201,John,,Charlestown,42.38154089,-71.07023648,Entire home/apt,2,1,1,1,200,500,80.00,2,18,8/5/16,1.47,1,309,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}"
14423483,Beautiful 2-BR Condo 0.5 Mile to Boston Common LF2,4962900,Stay Alfred,,West End,42.3642835,-71.06535459,Entire home/apt,5,2,2,2,119,,119.00,2,0,,,25,357,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}"
14404992,"Beautiful view, perfect location!",1522161,Marcus,,West End,42.3660401,-71.06971035,Private room,2,1,1,1,81,,75.00,2,2,8/14/16,2,1,8,strict,"{""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
8696236,Private Room in Downtown Boston MGH,19470226,Tarek,,West End,42.36542677,-71.06773018,Private room,2,1,1,2,105,250,,2,31,6/25/16,3.56,2,0,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
